,#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
14837,2008,11,25,01,50,999 99.0 99.0,0.69,11.11,6.39,246,9999.0,999.0,17.7,999.0,99.0,99.00
14838,2008,11,25,02,20,999 99.0 99.0,0.70,11.11,6.73,256,9999.0,999.0,17.7,999.0,99.0,99.00
14839,2008,11,25,02,50,999 99.0 99.0,0.65,11.11,6.36,261,9999.0,999.0,17.7,999.0,99.0,99.00
14840,2008,11,25,03,20,999 99.0 99.0,0.66,14.29,7.13,200,9999.0,999.0,17.7,999.0,99.0,99.00
14841,2008,11,25,03,50,999 99.0 99.0,0.65,14.29,7.27,213,9999.0,999.0,17.7,999.0,99.0,99.00
14842,2008,11,25,04,20,999 99.0 99.0,0.63,14.29,7.85,208,9999.0,999.0,17.7,999.0,99.0,99.00
14843,2008,11,25,04,50,999 99.0 99.0,0.61,14.29,7.79,206,9999.0,999.0,17.7,999.0,99.0,99.00
14844,2008,11,25,05,20,999 99.0 99.0,0.63,14.29,7.80,206,9999.0,999.0,17.7,999.0,99.0,99.00
14845,2008,11,25,05,50,999 99.0 99.0,0.67,14.29,8.11,213,9999.0,999.0,17.6,999.0,99.0,99.00
14846,2008,11,25,06,20,999 99.0 99.0,0.58,14.29,7.51,213,9999.0,999.0,17.6,999.0,99.0,99.00
14847,2008,11,25,06,50,999 99.0 99.0,0.68,14.29,7.40,218,9999.0,999.0,17.6,999.0,99.0,99.00
14848,2008,11,25,07,20,999 99.0 99.0,0.71,14.29,7.20,206,9999.0,999.0,17.6,999.0,99.0,99.00
14849,2008,11,25,07,50,999 99.0 99.0,0.59,14.29,6.32,206,9999.0,999.0,17.6,999.0,99.0,99.00
14850,2008,11,25,08,20,999 99.0 99.0,0.66,14.29,6.84,207,9999.0,999.0,17.6,999.0,99.0,99.00
14851,2008,11,25,08,50,999 99.0 99.0,0.64,14.29,6.51,203,9999.0,999.0,17.6,999.0,99.0,99.00
14852,2008,11,25,09,20,999 99.0 99.0,0.66,14.29,6.89,207,9999.0,999.0,17.6,999.0,99.0,99.00
14853,2008,11,25,09,50,999 99.0 99.0,0.63,14.29,7.17,200,9999.0,999.0,17.6,999.0,99.0,99.00
14854,2008,11,25,10,20,999 99.0 99.0,0.61,14.29,7.51,238,9999.0,999.0,17.6,999.0,99.0,99.00
14855,2008,11,25,10,50,999 99.0 99.0,0.58,14.29,7.22,221,9999.0,999.0,17.6,999.0,99.0,99.00
14856,2008,11,25,11,20,999 99.0 99.0,0.58,14.29,7.71,220,9999.0,999.0,17.6,999.0,99.0,99.00
14857,2008,11,25,11,50,999 99.0 99.0,0.61,14.29,8.34,216,9999.0,999.0,17.6,999.0,99.0,99.00
14858,2008,11,25,12,20,999 99.0 99.0,0.57,13.33,8.11,208,9999.0,999.0,17.6,999.0,99.0,99.00
14859,2008,11,25,12,50,999 99.0 99.0,0.57,13.33,7.79,211,9999.0,999.0,17.6,999.0,99.0,99.00
14860,2008,11,25,13,20,999 99.0 99.0,0.58,13.33,6.35,223,9999.0,999.0,17.6,999.0,99.0,99.00
14861,2008,11,25,13,50,999 99.0 99.0,0.59,14.29,6.70,228,9999.0,999.0,17.6,999.0,99.0,99.00
14862,2008,11,25,14,20,999 99.0 99.0,0.64,14.29,7.56,203,9999.0,999.0,17.6,999.0,99.0,99.00
14863,2008,11,25,14,50,999 99.0 99.0,0.59,14.29,8.10,213,9999.0,999.0,17.6,999.0,99.0,99.00
14864,2008,11,25,15,20,999 99.0 99.0,0.58,13.33,8.34,210,9999.0,999.0,17.6,999.0,99.0,99.00
14865,2008,11,25,15,50,999 99.0 99.0,0.60,13.33,8.79,210,9999.0,999.0,17.6,999.0,99.0,99.00
14866,2008,11,25,16,20,999 99.0 99.0,0.55,13.33,8.36,225,9999.0,999.0,17.6,999.0,99.0,99.00
14867,2008,11,25,16,50,999 99.0 99.0,0.56,14.29,8.60,200,9999.0,999.0,17.6,999.0,99.0,99.00
14868,2008,11,25,17,20,999 99.0 99.0,0.55,13.33,8.11,217,9999.0,999.0,17.6,999.0,99.0,99.00
14869,2008,11,25,17,50,999 99.0 99.0,0.59,14.29,8.67,218,9999.0,999.0,17.6,999.0,99.0,99.00
14870,2008,11,25,18,20,999 99.0 99.0,0.60,13.33,9.39,232,9999.0,999.0,17.6,999.0,99.0,99.00
14871,2008,11,25,18,50,999 99.0 99.0,0.54,13.33,8.80,216,9999.0,999.0,17.7,999.0,99.0,99.00
14872,2008,11,25,19,20,999 99.0 99.0,0.62,13.33,9.65,211,9999.0,999.0,17.7,999.0,99.0,99.00
14873,2008,11,25,19,50,999 99.0 99.0,0.60,16.67,9.04,210,9999.0,999.0,17.8,999.0,99.0,99.00
14874,2008,11,25,20,20,999 99.0 99.0,0.60,14.29,9.30,218,9999.0,999.0,17.8,999.0,99.0,99.00
14875,2008,11,25,20,50,999 99.0 99.0,0.59,16.67,9.61,190,9999.0,999.0,17.9,999.0,99.0,99.00
14876,2008,11,25,21,20,999 99.0 99.0,0.60,13.33,10.23,210,9999.0,999.0,17.9,999.0,99.0,99.00
14877,2008,11,25,21,50,999 99.0 99.0,0.65,16.67,10.74,196,9999.0,999.0,17.8,999.0,99.0,99.00
14878,2008,11,25,22,20,999 99.0 99.0,0.56,13.33,10.55,218,9999.0,999.0,17.9,999.0,99.0,99.00
14879,2008,11,25,22,50,999 99.0 99.0,0.61,14.29,10.64,221,9999.0,999.0,18.0,999.0,99.0,99.00
14880,2008,11,25,23,20,999 99.0 99.0,0.60,16.67,11.18,207,9999.0,999.0,18.0,999.0,99.0,99.00
14881,2008,11,25,23,50,999 99.0 99.0,0.63,13.33,10.87,227,9999.0,999.0,17.9,999.0,99.0,99.00
14882,2008,11,26,00,20,999 99.0 99.0,0.62,13.33,10.01,217,9999.0,999.0,17.9,999.0,99.0,99.00
14883,2008,11,26,00,50,999 99.0 99.0,0.66,15.38,9.58,252,9999.0,999.0,18.0,999.0,99.0,99.00
14884,2008,11,26,01,20,999 99.0 99.0,0.71,14.29,9.14,256,9999.0,999.0,17.9,999.0,99.0,99.00
14885,2008,11,26,01,50,999 99.0 99.0,0.70,14.29,8.00,270,9999.0,999.0,17.8,999.0,99.0,99.00
14886,2008,11,26,02,20,999 99.0 99.0,0.81,14.29,8.62,277,9999.0,999.0,17.8,999.0,99.0,99.00
14887,2008,11,26,02,50,999 99.0 99.0,0.76,15.38,8.28,256,9999.0,999.0,17.8,999.0,99.0,99.00
14888,2008,11,26,03,20,999 99.0 99.0,0.77,14.29,8.35,256,9999.0,999.0,17.8,999.0,99.0,99.00
14889,2008,11,26,03,50,999 99.0 99.0,0.93,14.29,8.94,262,9999.0,999.0,17.8,999.0,99.0,99.00
14890,2008,11,26,04,20,999 99.0 99.0,0.85,14.29,8.14,258,9999.0,999.0,17.8,999.0,99.0,99.00
14891,2008,11,26,04,50,999 99.0 99.0,0.86,12.50,7.74,262,9999.0,999.0,17.8,999.0,99.0,99.00
14892,2008,11,26,05,20,999 99.0 99.0,0.98,13.33,9.01,261,9999.0,999.0,17.8,999.0,99.0,99.00
14893,2008,11,26,05,50,999 99.0 99.0,0.94,12.50,8.58,272,9999.0,999.0,17.8,999.0,99.0,99.00
14894,2008,11,26,06,20,999 99.0 99.0,0.89,13.33,8.44,258,9999.0,999.0,17.8,999.0,99.0,99.00
14895,2008,11,26,06,50,999 99.0 99.0,1.01,12.50,8.64,270,9999.0,999.0,17.8,999.0,99.0,99.00
14896,2008,11,26,07,20,999 99.0 99.0,1.06,13.33,6.97,265,9999.0,999.0,17.7,999.0,99.0,99.00
14897,2008,11,26,07,50,999 99.0 99.0,1.18,13.33,5.82,253,9999.0,999.0,17.7,999.0,99.0,99.00
14898,2008,11,26,08,20,999 99.0 99.0,1.27,13.33,6.27,269,9999.0,999.0,17.7,999.0,99.0,99.00
14899,2008,11,26,08,50,999 99.0 99.0,1.14,14.29,5.40,248,9999.0,999.0,17.7,999.0,99.0,99.00
14900,2008,11,26,09,20,999 99.0 99.0,1.20,14.29,5.80,259,9999.0,999.0,17.7,999.0,99.0,99.00
14901,2008,11,26,09,50,999 99.0 99.0,1.07,12.50,5.23,261,9999.0,999.0,17.7,999.0,99.0,99.00
14902,2008,11,26,10,20,999 99.0 99.0,1.03,13.33,5.41,262,9999.0,999.0,17.7,999.0,99.0,99.00
14903,2008,11,26,10,50,999 99.0 99.0,1.05,13.33,5.70,265,9999.0,999.0,17.7,999.0,99.0,99.00
14904,2008,11,26,11,20,999 99.0 99.0,1.16,15.38,6.05,206,9999.0,999.0,17.7,999.0,99.0,99.00
14905,2008,11,26,11,50,999 99.0 99.0,1.10,13.33,6.11,280,9999.0,999.0,17.6,999.0,99.0,99.00
14906,2008,11,26,12,20,999 99.0 99.0,1.14,13.33,6.80,266,9999.0,999.0,17.7,999.0,99.0,99.00
14907,2008,11,26,12,50,999 99.0 99.0,1.05,13.33,6.65,269,9999.0,999.0,17.7,999.0,99.0,99.00
14908,2008,11,26,13,20,999 99.0 99.0,1.05,13.33,6.70,259,9999.0,999.0,17.7,999.0,99.0,99.00
14909,2008,11,26,13,50,999 99.0 99.0,0.94,12.50,6.70,258,9999.0,999.0,17.7,999.0,99.0,99.00
14910,2008,11,26,14,20,999 99.0 99.0,0.96,13.33,7.61,256,9999.0,999.0,17.7,999.0,99.0,99.00
14911,2008,11,26,14,50,999 99.0 99.0,0.88,13.33,7.89,265,9999.0,999.0,17.7,999.0,99.0,99.00
14912,2008,11,26,15,20,999 99.0 99.0,0.92,15.38,8.80,203,9999.0,999.0,17.7,999.0,99.0,99.00
14913,2008,11,26,15,50,999 99.0 99.0,0.80,15.38,8.88,196,9999.0,999.0,17.7,999.0,99.0,99.00
14914,2008,11,26,16,20,999 99.0 99.0,0.83,12.50,9.53,259,9999.0,999.0,17.7,999.0,99.0,99.00
14915,2008,11,26,16,50,999 99.0 99.0,0.90,12.50,10.25,263,9999.0,999.0,17.7,999.0,99.0,99.00
14916,2008,11,26,17,20,999 99.0 99.0,0.92,12.50,9.36,268,9999.0,999.0,17.7,999.0,99.0,99.00
14917,2008,11,26,17,50,999 99.0 99.0,0.87,12.50,7.35,258,9999.0,999.0,17.7,999.0,99.0,99.00
14918,2008,11,26,18,20,999 99.0 99.0,0.86,11.76,7.41,290,9999.0,999.0,17.7,999.0,99.0,99.00
14919,2008,11,26,18,50,999 99.0 99.0,0.87,13.33,7.86,248,9999.0,999.0,17.7,999.0,99.0,99.00
14920,2008,11,26,19,20,999 99.0 99.0,0.93,12.50,8.66,270,9999.0,999.0,17.8,999.0,99.0,99.00
14921,2008,11,26,19,50,999 99.0 99.0,1.00,12.50,9.18,266,9999.0,999.0,17.8,999.0,99.0,99.00
14922,2008,11,26,20,20,999 99.0 99.0,1.04,12.50,8.76,277,9999.0,999.0,17.8,999.0,99.0,99.00
14923,2008,11,26,20,50,999 99.0 99.0,1.10,12.50,8.28,282,9999.0,999.0,17.7,999.0,99.0,99.00
14924,2008,11,26,21,20,999 99.0 99.0,1.09,11.76,7.65,279,9999.0,999.0,17.8,999.0,99.0,99.00
14925,2008,11,26,21,50,999 99.0 99.0,1.12,11.76,7.40,277,9999.0,999.0,17.8,999.0,99.0,99.00
14926,2008,11,26,22,20,999 99.0 99.0,1.11,11.11,6.38,283,9999.0,999.0,17.8,999.0,99.0,99.00
14927,2008,11,26,22,50,999 99.0 99.0,1.12,11.76,6.46,272,9999.0,999.0,17.7,999.0,99.0,99.00
14928,2008,11,26,23,20,999 99.0 99.0,1.15,11.11,7.05,277,9999.0,999.0,17.8,999.0,99.0,99.00
14929,2008,11,26,23,50,999 99.0 99.0,1.17,11.76,7.16,282,9999.0,999.0,17.8,999.0,99.0,99.00
14930,2008,11,27,00,20,999 99.0 99.0,1.19,11.76,7.65,268,9999.0,999.0,17.7,999.0,99.0,99.00
14931,2008,11,27,00,50,999 99.0 99.0,1.13,12.50,7.46,270,9999.0,999.0,17.7,999.0,99.0,99.00
14932,2008,11,27,01,20,999 99.0 99.0,1.13,10.53,7.29,282,9999.0,999.0,17.7,999.0,99.0,99.00
14933,2008,11,27,01,50,999 99.0 99.0,1.04,11.76,7.17,277,9999.0,999.0,17.7,999.0,99.0,99.00
14934,2008,11,27,02,20,999 99.0 99.0,1.06,14.29,7.61,193,9999.0,999.0,17.7,999.0,99.0,99.00
14935,2008,11,27,02,50,999 99.0 99.0,1.01,14.29,7.36,192,9999.0,999.0,17.7,999.0,99.0,99.00
14936,2008,11,27,03,20,999 99.0 99.0,1.06,11.11,7.64,269,9999.0,999.0,17.7,999.0,99.0,99.00
14937,2008,11,27,03,50,999 99.0 99.0,0.99,11.76,7.68,283,9999.0,999.0,17.7,999.0,99.0,99.00
14938,2008,11,27,04,20,999 99.0 99.0,1.06,11.76,8.11,263,9999.0,999.0,17.7,999.0,99.0,99.00
14939,2008,11,27,04,50,999 99.0 99.0,0.98,12.50,7.70,265,9999.0,999.0,17.7,999.0,99.0,99.00
14940,2008,11,27,05,20,999 99.0 99.0,1.01,11.76,8.23,268,9999.0,999.0,17.7,999.0,99.0,99.00
14941,2008,11,27,05,50,999 99.0 99.0,0.99,12.50,8.15,272,9999.0,999.0,17.7,999.0,99.0,99.00
14942,2008,11,27,06,20,999 99.0 99.0,1.02,11.76,7.96,266,9999.0,999.0,17.7,999.0,99.0,99.00
14943,2008,11,27,06,50,999 99.0 99.0,0.95,11.76,7.78,266,9999.0,999.0,17.7,999.0,99.0,99.00
14944,2008,11,27,07,20,999 99.0 99.0,1.06,11.76,8.46,251,9999.0,999.0,17.7,999.0,99.0,99.00
14945,2008,11,27,07,50,999 99.0 99.0,0.97,13.33,8.14,228,9999.0,999.0,17.8,999.0,99.0,99.00
14946,2008,11,27,08,20,999 99.0 99.0,0.91,12.50,7.83,251,9999.0,999.0,17.7,999.0,99.0,99.00
14947,2008,11,27,08,50,999 99.0 99.0,1.03,11.11,8.45,273,9999.0,999.0,17.7,999.0,99.0,99.00
14948,2008,11,27,09,20,999 99.0 99.0,0.89,14.29,7.77,214,9999.0,999.0,17.7,999.0,99.0,99.00
14949,2008,11,27,09,50,999 99.0 99.0,0.96,11.76,8.32,263,9999.0,999.0,17.7,999.0,99.0,99.00
14950,2008,11,27,10,20,999 99.0 99.0,0.92,14.29,8.02,213,9999.0,999.0,17.7,999.0,99.0,99.00
14951,2008,11,27,10,50,999 99.0 99.0,0.94,14.29,8.00,227,9999.0,999.0,17.7,999.0,99.0,99.00
14952,2008,11,27,11,20,999 99.0 99.0,0.96,14.29,7.94,213,9999.0,999.0,17.7,999.0,99.0,99.00
14953,2008,11,27,11,50,999 99.0 99.0,0.92,14.29,7.60,210,9999.0,999.0,17.7,999.0,99.0,99.00
14954,2008,11,27,12,20,999 99.0 99.0,0.92,13.33,7.61,218,9999.0,999.0,17.7,999.0,99.0,99.00
14955,2008,11,27,12,50,999 99.0 99.0,0.85,14.29,7.32,234,9999.0,999.0,17.6,999.0,99.0,99.00
14956,2008,11,27,13,20,999 99.0 99.0,0.87,14.29,7.11,213,9999.0,999.0,17.6,999.0,99.0,99.00
14957,2008,11,27,13,50,999 99.0 99.0,0.87,13.33,7.40,216,9999.0,999.0,17.7,999.0,99.0,99.00
14958,2008,11,27,14,20,999 99.0 99.0,0.84,13.33,7.16,230,9999.0,999.0,17.7,999.0,99.0,99.00
14959,2008,11,27,14,50,999 99.0 99.0,0.90,13.33,7.69,225,9999.0,999.0,17.6,999.0,99.0,99.00
14960,2008,11,27,15,20,999 99.0 99.0,0.92,12.50,7.59,263,9999.0,999.0,17.6,999.0,99.0,99.00
14961,2008,11,27,15,50,999 99.0 99.0,0.91,12.50,7.44,265,9999.0,999.0,17.6,999.0,99.0,99.00
14962,2008,11,27,16,20,999 99.0 99.0,0.96,13.33,7.82,206,9999.0,999.0,17.6,999.0,99.0,99.00
14963,2008,11,27,16,50,999 99.0 99.0,0.99,13.33,7.65,239,9999.0,999.0,17.6,999.0,99.0,99.00
14964,2008,11,27,17,20,999 99.0 99.0,1.01,13.33,7.51,221,9999.0,999.0,17.7,999.0,99.0,99.00
14965,2008,11,27,17,50,999 99.0 99.0,1.00,13.33,7.94,199,9999.0,999.0,17.7,999.0,99.0,99.00
14966,2008,11,27,18,20,999 99.0 99.0,0.97,13.33,7.72,220,9999.0,999.0,17.7,999.0,99.0,99.00
14967,2008,11,27,18,50,999 99.0 99.0,0.97,11.76,7.39,273,9999.0,999.0,17.7,999.0,99.0,99.00
14968,2008,11,27,19,20,999 99.0 99.0,0.96,11.11,7.14,265,9999.0,999.0,17.8,999.0,99.0,99.00
14969,2008,11,27,19,50,999 99.0 99.0,1.05,14.29,7.53,238,9999.0,999.0,17.8,999.0,99.0,99.00
14970,2008,11,27,20,20,999 99.0 99.0,1.07,13.33,7.28,194,9999.0,999.0,17.8,999.0,99.0,99.00
14971,2008,11,27,20,50,999 99.0 99.0,1.03,13.33,7.12,213,9999.0,999.0,17.9,999.0,99.0,99.00
14972,2008,11,27,21,20,999 99.0 99.0,1.06,13.33,7.11,192,9999.0,999.0,17.9,999.0,99.0,99.00
14973,2008,11,27,21,50,999 99.0 99.0,1.06,13.33,6.74,206,9999.0,999.0,17.8,999.0,99.0,99.00
14974,2008,11,27,22,20,999 99.0 99.0,1.05,13.33,6.62,214,9999.0,999.0,17.7,999.0,99.0,99.00
14975,2008,11,27,22,50,999 99.0 99.0,1.13,12.50,6.83,214,9999.0,999.0,17.7,999.0,99.0,99.00
14976,2008,11,27,23,20,999 99.0 99.0,1.16,14.29,6.79,231,9999.0,999.0,17.6,999.0,99.0,99.00
14977,2008,11,27,23,50,999 99.0 99.0,1.16,14.29,6.52,235,9999.0,999.0,17.6,999.0,99.0,99.00
14978,2008,11,28,00,20,999 99.0 99.0,1.24,13.33,6.54,201,9999.0,999.0,17.7,999.0,99.0,99.00
14979,2008,11,28,00,50,999 99.0 99.0,1.20,13.33,6.42,214,9999.0,999.0,17.6,999.0,99.0,99.00
14980,2008,11,28,01,20,999 99.0 99.0,1.27,6.67,6.49,237,9999.0,999.0,17.6,999.0,99.0,99.00
14981,2008,11,28,01,50,999 99.0 99.0,1.27,13.33,6.58,207,9999.0,999.0,17.7,999.0,99.0,99.00
14982,2008,11,28,02,20,999 99.0 99.0,1.19,14.29,6.41,241,9999.0,999.0,17.7,999.0,99.0,99.00
14983,2008,11,28,02,50,999 99.0 99.0,1.24,13.33,6.34,223,9999.0,999.0,17.7,999.0,99.0,99.00
14984,2008,11,28,03,20,999 99.0 99.0,1.34,12.50,6.20,217,9999.0,999.0,17.6,999.0,99.0,99.00
14985,2008,11,28,03,50,999 99.0 99.0,1.25,13.33,5.90,241,9999.0,999.0,17.5,999.0,99.0,99.00
14986,2008,11,28,04,20,999 99.0 99.0,1.30,12.50,5.93,208,9999.0,999.0,17.5,999.0,99.0,99.00
14987,2008,11,28,04,50,999 99.0 99.0,1.26,13.33,5.96,216,9999.0,999.0,17.4,999.0,99.0,99.00
14988,2008,11,28,05,20,999 99.0 99.0,1.25,12.50,5.67,223,9999.0,999.0,17.4,999.0,99.0,99.00
14989,2008,11,28,05,50,999 99.0 99.0,1.16,13.33,5.71,225,9999.0,999.0,17.3,999.0,99.0,99.00
14990,2008,11,28,06,20,999 99.0 99.0,1.17,12.50,5.86,223,9999.0,999.0,17.1,999.0,99.0,99.00
14991,2008,11,28,06,50,999 99.0 99.0,1.18,12.50,5.77,246,9999.0,999.0,17.1,999.0,99.0,99.00
14992,2008,11,28,07,20,999 99.0 99.0,1.22,12.50,5.92,241,9999.0,999.0,17.0,999.0,99.0,99.00
14993,2008,11,28,07,50,999 99.0 99.0,1.15,14.29,5.90,244,9999.0,999.0,16.9,999.0,99.0,99.00
14994,2008,11,28,08,20,999 99.0 99.0,1.15,12.50,5.91,242,9999.0,999.0,16.9,999.0,99.0,99.00
14995,2008,11,28,08,50,999 99.0 99.0,1.12,13.33,5.85,210,9999.0,999.0,16.9,999.0,99.0,99.00
14996,2008,11,28,09,20,999 99.0 99.0,1.15,12.50,5.94,262,9999.0,999.0,16.9,999.0,99.0,99.00
14997,2008,11,28,09,50,999 99.0 99.0,1.11,14.29,5.96,235,9999.0,999.0,16.9,999.0,99.0,99.00
14998,2008,11,28,10,20,999 99.0 99.0,1.13,12.50,6.35,248,9999.0,999.0,16.8,999.0,99.0,99.00
14999,2008,11,28,10,50,999 99.0 99.0,1.09,13.33,6.07,228,9999.0,999.0,16.7,999.0,99.0,99.00
15000,2008,11,28,11,20,999 99.0 99.0,1.07,11.11,6.19,269,9999.0,999.0,16.7,999.0,99.0,99.00
15001,2008,11,28,11,50,999 99.0 99.0,1.04,12.50,6.06,248,9999.0,999.0,16.8,999.0,99.0,99.00
15002,2008,11,28,12,20,999 99.0 99.0,1.05,12.50,6.09,270,9999.0,999.0,16.7,999.0,99.0,99.00
15003,2008,11,28,12,50,999 99.0 99.0,1.09,13.33,6.08,238,9999.0,999.0,16.7,999.0,99.0,99.00
15004,2008,11,28,13,20,999 99.0 99.0,1.11,11.76,6.56,268,9999.0,999.0,16.7,999.0,99.0,99.00
15005,2008,11,28,13,50,999 99.0 99.0,1.05,14.29,6.69,246,9999.0,999.0,16.7,999.0,99.0,99.00
15006,2008,11,28,14,20,999 99.0 99.0,1.07,14.29,6.80,272,9999.0,999.0,16.8,999.0,99.0,99.00
15007,2008,11,28,14,50,999 99.0 99.0,1.03,12.50,6.69,232,9999.0,999.0,16.8,999.0,99.0,99.00
15008,2008,11,28,15,20,999 99.0 99.0,1.01,12.50,6.59,231,9999.0,999.0,16.7,999.0,99.0,99.00
15009,2008,11,28,15,50,999 99.0 99.0,1.03,14.29,6.96,273,9999.0,999.0,16.7,999.0,99.0,99.00
15010,2008,11,28,16,20,999 99.0 99.0,1.06,14.29,6.98,275,9999.0,999.0,16.7,999.0,99.0,99.00
15011,2008,11,28,16,50,999 99.0 99.0,1.03,13.33,7.29,266,9999.0,999.0,16.7,999.0,99.0,99.00
15012,2008,11,28,17,20,999 99.0 99.0,1.04,14.29,7.42,279,9999.0,999.0,16.8,999.0,99.0,99.00
15013,2008,11,28,17,50,999 99.0 99.0,1.04,14.29,7.20,276,9999.0,999.0,16.8,999.0,99.0,99.00
15014,2008,11,28,18,20,999 99.0 99.0,1.04,15.38,7.50,287,9999.0,999.0,16.8,999.0,99.0,99.00
15015,2008,11,28,18,50,999 99.0 99.0,1.07,15.38,7.41,287,9999.0,999.0,16.9,999.0,99.0,99.00
15016,2008,11,28,19,20,999 99.0 99.0,1.01,14.29,7.29,277,9999.0,999.0,16.9,999.0,99.0,99.00
15017,2008,11,28,19,50,999 99.0 99.0,1.08,13.33,7.58,258,9999.0,999.0,16.9,999.0,99.0,99.00
15018,2008,11,28,20,20,999 99.0 99.0,1.02,14.29,7.41,286,9999.0,999.0,17.1,999.0,99.0,99.00
15019,2008,11,28,20,50,999 99.0 99.0,1.08,13.33,7.46,261,9999.0,999.0,17.1,999.0,99.0,99.00
15020,2008,11,28,21,20,999 99.0 99.0,1.02,15.38,7.25,286,9999.0,999.0,17.1,999.0,99.0,99.00
15021,2008,11,28,21,50,999 99.0 99.0,1.02,12.50,7.55,268,9999.0,999.0,17.0,999.0,99.0,99.00
15022,2008,11,28,22,20,999 99.0 99.0,0.96,13.33,7.11,275,9999.0,999.0,17.1,999.0,99.0,99.00
15023,2008,11,28,22,50,999 99.0 99.0,1.02,15.38,7.51,283,9999.0,999.0,17.0,999.0,99.0,99.00
15024,2008,11,28,23,20,999 99.0 99.0,1.02,14.29,7.56,273,9999.0,999.0,17.0,999.0,99.0,99.00
15025,2008,11,28,23,50,999 99.0 99.0,1.01,14.29,7.33,275,9999.0,999.0,17.0,999.0,99.0,99.00
15026,2008,11,29,00,20,999 99.0 99.0,1.06,12.50,8.04,273,9999.0,999.0,17.0,999.0,99.0,99.00
15027,2008,11,29,00,50,999 99.0 99.0,1.00,15.38,7.04,280,9999.0,999.0,16.9,999.0,99.0,99.00
15028,2008,11,29,01,20,999 99.0 99.0,1.04,14.29,7.45,280,9999.0,999.0,16.9,999.0,99.0,99.00
15029,2008,11,29,01,50,999 99.0 99.0,1.03,15.38,7.45,279,9999.0,999.0,16.9,999.0,99.0,99.00
15030,2008,11,29,02,20,999 99.0 99.0,0.99,12.50,7.13,248,9999.0,999.0,16.9,999.0,99.0,99.00
15031,2008,11,29,02,50,999 99.0 99.0,1.04,12.50,7.52,258,9999.0,999.0,16.9,999.0,99.0,99.00
15032,2008,11,29,03,20,999 99.0 99.0,1.07,12.50,7.52,241,9999.0,999.0,16.9,999.0,99.0,99.00
15033,2008,11,29,03,50,999 99.0 99.0,0.94,7.69,6.94,263,9999.0,999.0,16.9,999.0,99.0,99.00
15034,2008,11,29,04,20,999 99.0 99.0,0.96,13.33,7.08,268,9999.0,999.0,16.9,999.0,99.0,99.00
15035,2008,11,29,04,50,999 99.0 99.0,0.98,15.38,7.40,273,9999.0,999.0,16.9,999.0,99.0,99.00
15036,2008,11,29,05,20,999 99.0 99.0,1.00,14.29,7.34,276,9999.0,999.0,16.9,999.0,99.0,99.00
15037,2008,11,29,05,50,999 99.0 99.0,0.96,14.29,7.44,272,9999.0,999.0,16.9,999.0,99.0,99.00
15038,2008,11,29,06,20,999 99.0 99.0,0.94,11.76,7.51,262,9999.0,999.0,16.9,999.0,99.0,99.00
15039,2008,11,29,06,50,999 99.0 99.0,0.97,18.18,7.56,286,9999.0,999.0,16.9,999.0,99.0,99.00
15040,2008,11,29,07,20,999 99.0 99.0,0.99,18.18,7.37,284,9999.0,999.0,16.9,999.0,99.0,99.00
15041,2008,11,29,07,50,999 99.0 99.0,0.93,14.29,7.13,276,9999.0,999.0,16.9,999.0,99.0,99.00
15042,2008,11,29,08,20,999 99.0 99.0,0.92,14.29,7.44,277,9999.0,999.0,16.8,999.0,99.0,99.00
15043,2008,11,29,08,50,999 99.0 99.0,0.97,18.18,7.56,287,9999.0,999.0,16.8,999.0,99.0,99.00
15044,2008,11,29,09,20,999 99.0 99.0,0.92,16.67,7.66,289,9999.0,999.0,16.8,999.0,99.0,99.00
15045,2008,11,29,09,50,999 99.0 99.0,0.88,18.18,7.62,282,9999.0,999.0,16.8,999.0,99.0,99.00
15046,2008,11,29,10,20,999 99.0 99.0,0.94,18.18,8.30,293,9999.0,999.0,16.8,999.0,99.0,99.00
15047,2008,11,29,10,50,999 99.0 99.0,0.94,18.18,8.42,297,9999.0,999.0,16.8,999.0,99.0,99.00
15048,2008,11,29,11,20,999 99.0 99.0,0.95,15.38,8.59,280,9999.0,999.0,16.9,999.0,99.0,99.00
15049,2008,11,29,11,50,999 99.0 99.0,1.01,16.67,8.66,290,9999.0,999.0,16.9,999.0,99.0,99.00
15050,2008,11,29,12,20,999 99.0 99.0,1.04,16.67,8.86,291,9999.0,999.0,16.9,999.0,99.0,99.00
15051,2008,11,29,12,50,999 99.0 99.0,1.09,15.38,9.47,287,9999.0,999.0,16.9,999.0,99.0,99.00
15052,2008,11,29,13,20,999 99.0 99.0,1.05,16.67,9.37,287,9999.0,999.0,16.9,999.0,99.0,99.00
15053,2008,11,29,13,50,999 99.0 99.0,1.07,16.67,9.16,289,9999.0,999.0,17.0,999.0,99.0,99.00
15054,2008,11,29,14,20,999 99.0 99.0,1.22,15.38,9.58,293,9999.0,999.0,17.0,999.0,99.0,99.00
15055,2008,11,29,14,50,999 99.0 99.0,1.14,16.67,9.34,286,9999.0,999.0,17.0,999.0,99.0,99.00
15056,2008,11,29,15,20,999 99.0 99.0,1.01,14.29,9.20,282,9999.0,999.0,17.0,999.0,99.0,99.00
15057,2008,11,29,15,50,999 99.0 99.0,1.05,15.38,9.38,279,9999.0,999.0,16.9,999.0,99.0,99.00
