HAB_rt_target,Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
0,SIO,32.867,-117.257,,20160307,2016-03-07T17:00:00Z,16.9,,,100,1.57,1.29,1.43,1.18,0.84,1.01,0.25,3.9,0,,0.66,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160315,2016-03-15T17:44:00Z,16.4,,,100,2.47,2.3,2.38,0.94,1.02,0.98,0.32,5.5,0,,0.63,1.69,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160321,2016-03-21T17:40:00Z,16.4,,,100,2.82,2.85,2.83,1.15,1.1,1.13,0.21,5.6,0,,0.54,0.69,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160328,2016-03-28T17:43:00Z,16.3,,,100,2.33,2.51,2.42,0.84,0.88,0.86,0.32,3.8,0,,0.45,0.46,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160404,2016-04-04T16:09:00Z,15.7,,,100,1.73,1.53,1.63,1.19,1.08,1.13,0.43,5.1,0,,0.63,2.85,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160411,2016-04-11T17:00:00Z,16.9,,,100,1.92,1.92,1.92,0.56,0.5,0.53,0.26,3.9,0,,0.28,0.21,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160418,2016-04-18T15:56:00Z,17.8,,,100,1.37,1.23,1.3,0.6,0.69,0.64,0.18,3,0,,0.37,0.25,200,0.05,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160425,2016-04-25T16:24:00Z,17.6,,,100,1.1,1.18,1.14,0.51,0.35,0.43,0.3,2.9,0,,0.5,0.29,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160502,2016-05-02T15:44:00Z,18,,,100,0.56,0.61,0.58,0.13,0.25,0.19,0.26,2.5,0,,0.64,0.44,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160509,2016-05-09T16:16:00Z,18.9,,,100,1.14,2.24,1.69,0.31,0,0,0.21,3,0,,0.84,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160516,2016-05-16T16:09:00Z,18,,,100,0.77,0.75,0.76,0.23,0.29,0.26,0.21,3.6,0,,0.5,0.53,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160523,2016-05-23T16:15:00Z,18.7,,,100,1.76,1.79,1.77,0.5,0.53,0.51,0.23,4,0,,0.24,0.24,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160531,2016-05-31T17:47:00Z,19,,,100,3.51,3.45,3.48,1.13,1.23,1.18,0.12,3.4,0,,0.88,0.16,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160606,2016-06-06T16:34:00Z,17.9,,,100,5.63,5.63,5.63,1.44,1.49,1.46,0.21,7,0,,0.38,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160613,2016-06-13T16:23:00Z,18.6,,,100,2.23,2.22,2.23,0.37,0.42,0.39,0.18,3.9,0,,0.52,0.28,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160620,2016-06-20T16:32:00Z,17.6,,,100,3.83,3.47,3.65,1.14,1.02,1.08,0.35,6.1,0,,0.64,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160627,2016-06-27T16:41:00Z,20.7,,,100,2.89,3.01,2.95,0.48,0.48,0.48,0.22,5.3,0,,0.56,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160705,2016-07-05T16:40:00Z,22,,,100,2.68,2.53,2.61,0.84,0.99,0.91,0,4.6,0,,0.59,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160711,2016-07-11T16:30:00Z,20,,,100,2.78,2.72,2.75,0.78,0.88,0.83,0.18,4.4,0,,0.4,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160718,2016-07-18T16:49:00Z,23.5,,,100,4.53,4.36,4.45,0.59,0.7,0.64,0,3.3,0,,0.69,0.43,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160725,2016-07-25T16:33:00Z,23.7,,,100,4.12,3.96,4.04,0.31,0.36,0.33,0,2.5,0,,0.34,0.56,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160801,2016-08-01T16:21:00Z,24.3,,,100,5.3,4.94,5.12,0.18,0.39,0.29,0.11,2,0,,0.87,0.53,200,0,,,,,,,,,,,,,,,,
1,SIO,32.867,-117.257,,20160808,2016-08-08T16:15:00Z,22.4,,,100,6.86,7.29,7.07,2.9,2.31,2.61,0.17,3.3,0,,0.53,0.27,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160815,2016-08-15T17:09:00Z,22.2,,,100,3.71,5.07,4.39,3.62,5.69,4.65,0.16,3.6,0,,0.71,0.3,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160822,2016-08-22T15:44:00Z,19.1,,,100,2.12,2.05,2.08,0.66,0.72,0.69,0.29,4.5,0,,1.05,0.45,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160829,2016-08-29T16:05:00Z,20.9,,,100,2.21,2.33,2.27,0.9,0.9,0.9,0.24,3.6,0,,0.61,0.29,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160906,2016-09-06T15:50:00Z,21.2,,,100,1.81,1.87,1.84,0.42,0.29,0.35,0.23,2.9,0,,0.46,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160912,2016-09-12T16:19:00Z,20.3,,,100,1.56,1.54,1.55,0.42,0.43,0.42,0.27,3,0,,0.4,0.35,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160919,2016-09-19T15:50:00Z,19,,,100,2.58,3.02,2.8,0.58,0.56,0.57,0.29,3.8,0,,0.37,0.28,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20160926,2016-09-26T16:05:00Z,18,,,100,1.27,1.36,1.31,0.3,0.39,0.34,0.31,3.6,0,,0.67,0.29,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161003,2016-10-03T16:05:00Z,18.8,,,100,1.86,1.9,1.88,0.56,0.35,0.45,0.35,3.5,0,,0.83,0.29,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161010,2016-10-10T16:09:00Z,19.9,,,100,1.97,1.87,1.92,0.19,0.21,0.2,0.2,3.3,0,,0.38,0.29,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161017,2016-10-17T15:53:00Z,17.9,,,100,2.24,2.25,2.25,0.64,0.77,0.7,0.3,3.8,0,,0.76,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161024,2016-10-24T15:55:00Z,17.2,,,100,2.56,2.54,2.55,0.97,0.99,0.98,0.24,3.4,0,,0.77,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161031,2016-10-31T16:53:00Z,18.6,,,100,1.83,1.85,1.84,0.57,0.68,0.63,0.23,2.8,0,,0.35,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161107,2016-11-07T17:09:00Z,18.6,,,100,1.13,1.21,1.17,0.45,0.39,0.42,0.26,2.4,0,,1.21,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161114,2016-11-14T17:50:00Z,19.1,,,100,1.22,1.06,1.14,0.16,0.22,0.19,0.21,2.2,0,,0.6,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161121,2016-11-21T18:40:00Z,17.6,,,100,0.95,1.04,1,0.4,0.36,0.38,0.29,2.5,0,,0.38,0.21,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161128,2016-11-28T18:16:00Z,16.4,,,100,1.32,1.43,1.37,0.67,0.65,0.66,0.15,2.8,0,,0.8,0.23,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161205,2016-12-05T17:42:00Z,14.8,,,100,1.83,1.79,1.81,0.9,0.65,0.78,0.39,3.6,0,,0.6,1.51,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161212,2016-12-12T18:19:00Z,15.7,,,100,1.58,1.63,1.6,0.77,0.76,0.77,0.32,2.4,0,,1.3,0.75,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161219,2016-12-19T18:44:00Z,14.3,,,100,2.54,2.6,2.57,0.94,1.01,0.98,0.61,4.7,0,,0.55,2.31,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20161226,2016-12-26T19:05:00Z,15.3,,,100,1.15,1.11,1.13,0.43,0.4,0.41,0.55,2.9,0,,1.48,0.51,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170102,2017-01-02T18:00:00Z,15.2,,,100,0.88,0.9,0.89,0.37,0.4,0.38,0.13,2.1,0,,0.99,0.54,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170109,2017-01-09T19:50:00Z,15.5,,,100,1.18,1.15,1.16,0.54,0.45,0.5,0.32,2.9,0,,0.82,0.3,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170116,2017-01-16T18:09:00Z,15,,,100,1.23,1.28,1.26,0.51,0.56,0.54,0.4,3.7,0,,1.17,0.57,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170123,2017-01-23T17:05:00Z,14.6,,,100,0.85,0.8,0.82,0.69,0.67,0.68,0.43,4.9,0,,2.15,1.83,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170130,2017-01-30T18:05:00Z,14.7,,,100,1.77,1.74,1.76,0.58,0.6,0.59,0.43,4.6,0,,0.85,2.42,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170206,2017-02-06T18:19:00Z,14.7,,,100,1.26,1.08,1.17,0.48,0.48,0.48,0.33,3.1,0,,1.19,1.26,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170213,2017-02-13T17:15:00Z,14.3,,,100,2.34,2.34,2.34,1.08,1.1,1.09,0.5,5.8,0,,1.61,4.65,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170220,2017-02-20T18:25:00Z,15.2,,,100,1.11,1.09,1.1,0.64,0.58,0.61,0.22,3.4,0,,1.25,0.33,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170227,2017-02-27T18:40:00Z,14.5,,,100,1.47,1.59,1.53,0.78,0.7,0.74,0.54,5.2,0,,1,3.12,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170306,2017-03-06T18:16:00Z,14.9,,,100,2.51,2.52,2.52,0.9,0.97,0.93,0.4,6.6,0,,1.19,1.06,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170313,2017-03-13T17:00:00Z,16.1,,,100,2.56,2.66,2.61,1,0.92,0.96,0.27,6,0,,0.67,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170320,2017-03-20T15:52:00Z,16.1,,,100,2.61,2.63,2.62,1.26,1.25,1.25,0.31,5.1,0,,0.98,0.69,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170327,2017-03-27T16:40:00Z,15,,,100,5.46,6.31,5.88,0.94,1.16,1.05,0.42,6.5,0,,1.32,2.12,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170403,2017-04-03T16:03:00Z,17.2,,,100,6.98,5.41,6.2,0.9,0.93,0.92,0.22,4.3,0,,0.53,0,200,0,,,,,,,,,,,,,,,,
1,SIO,32.867,-117.257,,20170410,2017-04-10T15:58:00Z,15.5,,,100,9.58,7.7,8.64,0.98,1.37,1.18,0.34,6.8,0,,0.65,0.74,200,0,,,,,,,,,,,,,,,,
1,SIO,32.867,-117.257,,20170417,2017-04-17T16:21:00Z,15.9,,,100,11.19,10.87,11.03,2.27,2.11,2.19,0.29,9,0,,0.7,0.47,200,0.12,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170424,2017-04-24T16:06:00Z,16.7,,,100,3.53,3.81,3.67,1.03,1.05,1.04,0.27,2.7,0,,1.19,0.38,200,0.05,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170501,2017-05-01T16:13:00Z,17,,,100,3.3,3.55,3.43,1.05,0.95,1,0.23,1.5,0,,1.34,0.44,200,2.07,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170508,2017-05-08T16:26:00Z,16.4,,,100,4.98,5.22,5.1,0.99,0.81,0.9,0.57,2,0,,1.05,0.72,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170515,2017-05-15T16:11:00Z,17.2,,,100,4.57,4.41,4.49,0.84,0.95,0.9,0.21,3.4,0,,0.49,0.3,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170522,2017-05-22T15:56:00Z,19.1,,,100,3.12,3.28,3.2,1.04,1.17,1.1,0.15,3.2,0,,0.59,0.21,200,0.05,,,,,,,,,,,,,,,,
1,SIO,32.867,-117.257,,20170529,2017-05-29T16:19:00Z,14.7,,,100,8.93,8.5,8.71,3.74,3.09,3.42,0.51,3.2,0,,0.54,1.7,200,0.83,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170605,2017-06-05T16:23:00Z,18,,,100,1.76,1.77,1.77,0.89,0.89,0.89,0.16,1.1,0,,1.14,0.21,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170612,2017-06-12T16:11:00Z,18.5,,,100,2.24,2.4,2.32,0.9,0.87,0.88,0.29,3,0,,0.71,0.49,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170619,2017-06-19T16:19:00Z,21.1,,,100,2.69,2.8,2.75,0.88,0.82,0.85,0.15,2.5,0,,0.84,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170626,2017-06-26T16:19:00Z,16.9,,,100,3.14,3.13,3.14,0.8,0.83,0.82,0.32,6.3,0,,0.86,0.44,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170703,2017-07-03T16:47:00Z,20,,,100,2.82,3.02,2.92,0.41,0.44,0.42,0.17,7.5,0,,0.47,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170710,2017-07-10T16:15:00Z,22.4,,,100,1.59,1.57,1.58,0.4,0.44,0.42,0,4.5,0,,0.63,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170717,2017-07-17T16:30:00Z,23.2,,,100,1.31,1.3,1.3,0.29,0.42,0.35,0,2.3,0,,0.57,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170724,2017-07-24T16:19:00Z,23.8,,,100,2.03,2.05,2.04,0.57,0.61,0.59,0,1.9,0,,0.55,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170731,2017-07-31T16:25:00Z,23.7,,,100,2.76,3.08,2.92,1.13,1.51,1.32,0,1.3,0,,0.68,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170807,2017-08-07T16:13:00Z,21.8,,,100,2.42,2.43,2.43,0.86,0.8,0.83,0.11,2.1,0,,0.49,0.22,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170814,2017-08-14T16:15:00Z,19.9,,,100,2.49,2.54,2.52,0.54,0.54,0.54,0.21,3.3,0,,0.9,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170821,2017-08-21T16:15:00Z,21.9,,,100,2.8,2.69,2.75,0.43,0.45,0.44,0,0,0,,0.37,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170828,2017-08-28T16:05:00Z,21,,,100,2.35,2.38,2.37,0.64,0.86,0.75,0.11,0,0,,0.31,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170905,2017-09-05T16:19:00Z,22.5,,,100,1.71,1.75,1.73,0.39,0.34,0.36,0,1.2,0,,0.42,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170911,2017-09-11T16:13:00Z,21.8,,,100,1.16,1.25,1.2,0.49,0.48,0.49,0.14,1.4,0,,0.57,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170918,2017-09-18T16:25:00Z,21.1,,,100,1.3,1.35,1.32,0.5,0.5,0.5,0.15,1.6,0,,1.2,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20170925,2017-09-25T16:19:00Z,19.8,,,100,1.26,1.19,1.22,0.55,0.51,0.53,0.14,2.1,0,,0.62,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171002,2017-10-02T16:16:00Z,20.2,,,100,0.76,0.8,0.78,0.31,0.33,0.32,0.14,2.1,0,,1.09,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171009,2017-10-09T16:30:00Z,19.7,,,100,0.9,0.97,0.94,0.35,0.4,0.37,0.2,2.7,0,,1.18,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171016,2017-10-16T16:18:00Z,20.3,,,100,1.37,1.41,1.39,0.52,0.55,0.54,0.2,2.9,0,,1.09,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171023,2017-10-23T16:19:00Z,18.9,,,100,1.97,2.03,2,0.94,0.88,0.91,0.26,3.7,0,,0.56,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171030,2017-10-30T16:09:00Z,19.4,,,100,1.44,1.54,1.49,0.53,0.48,0.5,0.14,2.5,0,,1.27,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171106,2017-11-06T18:13:00Z,18.1,,,100,1.98,1.96,1.97,0.52,0.65,0.59,0.31,3.4,0,,0.54,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171113,2017-11-13T18:34:00Z,17.3,,,100,1.5,1.6,1.55,0.9,0.79,0.85,0.32,3.4,0,,0.75,0.22,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171120,2017-11-20T18:15:00Z,15.7,,,100,2.45,2.35,2.4,0.81,0.88,0.85,0.42,4.8,0,,0.32,0.75,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171127,2017-11-27T18:16:00Z,17.1,,,100,1.84,1.79,1.82,0.65,0.73,0.69,0.33,2.8,0,,0.56,0.23,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171204,2017-12-04T17:16:00Z,16.5,,,100,0.88,0.82,0.85,0.44,0.45,0.45,0.26,2.5,0,,0.38,0.28,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171211,2017-12-11T18:18:00Z,16.4,,,100,0.8,0.83,0.81,0.5,0.46,0.48,0.28,2.3,0,,0.61,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171218,2017-12-18T18:16:00Z,16.4,,,100,0.65,0.69,0.67,0.36,0.35,0.36,0.42,2.3,0,,0.63,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20171223,2017-12-23T18:09:00Z,15.6,,,100,1.24,1.22,1.23,0.48,0.54,0.51,0.25,2.5,0,,0.44,0.23,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180102,2018-01-02T18:19:00Z,16.3,,,100,0.68,0.65,0.67,0.37,0.39,0.38,0.3,2.5,0,,0.54,0.23,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180108,2018-01-08T18:50:00Z,16.3,,,100,0.94,0.96,0.95,0.6,0.66,0.63,0.35,2.7,0,,1.25,0.34,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180116,2018-01-16T18:35:00Z,16.3,,,100,0.89,0.86,0.88,0.59,0.58,0.58,0.32,3.1,0,,0.92,0.49,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180122,2018-01-22T18:44:00Z,15.5,,,100,1.22,1.23,1.22,0.61,0.56,0.59,0.37,3.4,0,,0.43,0.75,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180129,2018-01-29T18:46:00Z,15.5,,,100,2.46,2.63,2.54,0.61,0.54,0.57,0.27,3.5,0,,0.53,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180205,2018-02-05T18:50:00Z,15.7,,,100,1.29,1.23,1.26,0.27,0.3,0.29,0.26,2.3,0,,0.64,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180212,2018-02-12T18:55:00Z,16.2,,,100,1.03,1.03,1.03,0.32,0.27,0.3,0.27,2.3,0,,0.33,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180219,2018-02-19T18:05:00Z,15.9,,,100,1.31,1.44,1.37,0.54,0.6,0.57,0.36,1.8,0,,1.05,0.31,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180226,2018-02-26T18:44:00Z,14.4,,,100,1.83,1.77,1.8,0.73,0.72,0.73,0.4,3.7,0,,0.48,0.94,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180305,2018-03-05T18:47:00Z,14.5,,,100,1.43,1.49,1.46,0.52,0.49,0.51,0.3,4.7,0,,0,0.43,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180312,2018-03-12T17:48:00Z,15.4,,,100,2.03,2.05,2.04,0.62,0.63,0.62,0.22,2.1,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180319,2018-03-19T17:07:00Z,14.8,,,100,1.69,1.65,1.67,0.7,0.77,0.73,0.33,4.2,0,,0.39,1.33,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180326,2018-03-26T17:25:00Z,13.1,,,100,3.14,3.34,3.24,1.68,1.87,1.78,0.81,11.4,0,,0.25,7.22,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180402,2018-04-02T17:32:00Z,13.6,,,100,5.21,5.21,5.21,1.39,1.5,1.45,0.41,8.6,0,,0.33,2.19,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180410,2018-04-10T17:25:00Z,17.5,,,100,2.07,2.24,2.15,0.6,0.5,0.55,0.16,4.6,0,,0.31,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180416,2018-04-16T17:51:00Z,15.9,,,100,2.41,2.41,2.41,0.94,1.13,1.03,0.32,7,0,,0.47,1.12,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180423,2018-04-23T17:36:00Z,16.8,,,100,4.79,5.13,4.96,1.81,1.75,1.78,0.12,8,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180430,2018-04-30T17:48:00Z,14.2,,,100,3.49,3.45,3.47,1.5,1.56,1.53,0.74,13.4,0,,1.18,5.51,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180507,2018-05-07T17:56:00Z,16,,,100,5.74,6.08,5.91,3.02,3.4,3.21,0.5,12.3,0,,0.35,1.46,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180514,2018-05-14T18:00:00Z,18.2,,,100,2.26,2.38,2.32,1.3,1.35,1.32,0.18,5.3,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180521,2018-05-21T17:35:00Z,17,,,100,5.41,6.27,5.84,4.23,5.92,5.07,0.29,5.9,0,,0.6,0.27,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180529,2018-05-29T17:09:00Z,18.1,,,100,3.26,3.48,3.37,2.44,2.41,2.43,0.2,4.7,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180604,2018-06-04T17:41:00Z,19.1,,,100,3.39,3.51,3.45,2.51,2.48,2.49,0.19,5.7,0,,0.41,0.14,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180611,2018-06-11T17:15:00Z,20,,,100,3.64,3.59,3.61,1.99,1.9,1.95,0.15,3.8,0,,0.32,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180618,2018-06-18T17:19:00Z,19.7,,,100,2.95,2.86,2.91,1.66,2.05,1.86,0,3.1,0,,0.22,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180625,2018-06-25T17:44:00Z,20,,,100,0.8,0.88,0.84,0.29,0.31,0.3,0.14,1.4,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180702,2018-07-02T17:06:00Z,21.4,,,100,2.01,2.02,2.01,0.39,0.36,0.38,0,1.4,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180709,2018-07-09T17:23:00Z,23,,,100,1.15,1.16,1.15,0.15,0.2,0.18,0,1.7,0,,0.35,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180716,2018-07-16T17:39:00Z,21.2,,,100,2.26,2.26,2.26,0.42,0.48,0.45,0.13,3.3,0,,0.58,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180723,2018-07-23T17:19:00Z,23.1,,,100,1.19,1.2,1.19,0.17,0.27,0.22,0.11,1.6,0,,0.33,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180730,2018-07-30T17:19:00Z,25.3,,,100,1.77,1.76,1.77,0.21,0.29,0.25,0,0,0,,0.3,0.22,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180806,2018-08-06T18:16:00Z,25.5,,,100,2.54,2.59,2.56,0.69,0.68,0.68,0,1.1,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180813,2018-08-13T17:27:00Z,25.1,,,100,1.1,1.07,1.08,0.12,0.19,0.15,0,1.4,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180820,2018-08-20T17:11:00Z,23.1,,,100,1.48,1.46,1.47,0.35,0.33,0.34,0.35,2.2,0,,0,0.21,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180827,2018-08-27T17:40:00Z,23.7,,,100,2.77,2.8,2.78,0.35,0.38,0.36,0.13,1.3,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180904,2018-09-04T17:17:00Z,23.1,,,100,6.55,6.85,6.7,0.77,1.16,0.96,0,0,0,,0.41,0,200,0,,,,,,,,,,,,,,,,
